285,811
379,446
756,204
207,928
642,856
342,564
493,733
586,924
245,631
584,851
410,698
50,163
598,934
109,743
711,811
714,328
498,703
102,703
275,631
539,677
250,574
741,811
325,344
132,703
75,169
285,945
645,699
342,698
584,985
410,832
14,832
558,703
711,945
750,873
488,873
562,822
634,698
28,888
413,699
789,986
388,642
426,934
541,884
522,642
539,811
419,894
100,360
592,822
726,822
757,889
75,303
641,714
742,766
14,27
323,782
620,776
224,776
298,725
661,777
358,776
182,550
302,844
622,822
314,669
181,325
846,715
311,556
724,725
388,776
429,777
539,945
332,844
115,617
670,839
306,562
383,782
360,798
533,726
593,777
323,916
207,741
359,546
168,978
493,546
811,855
126,752
547,782
698,951
54,849
598,747
183,505
269,279
180,207
594,978
728,978
327,634
406,927
719,865
383,916
419,573
556,844
360,932
14,295
46,742
496,978
57,342
100,978
347,855
58,752
873,901
584,798
410,645
14,645
126,886
69,352
418,506
182,229
431,933
202,881
678,810
310,414
87,342
221,342
639,855
215,527
707,235
349,527
32,820
426,747
558,866
761,471
766,815
141,763
306,830
340,414
768,861
671,928
344,533
349,877
46,876
844,856
285,892
324,820
379,527
112,183
117,527
475,989
544,594
796,815
856,866
138,815
171,763
229,933
298,538
726,985
798,861
165,948
206,949
379,877
126,431
107,189
700,703
337,651
750,820
488,820
312,594
215,661
564,815
789,933
830,934
140,487
310,898
142,533
276,533
119,549
195,544
709,765
340,898
138,949
661,724
624,842
283,549
487,544
225,544
642,832
182,847
163,605
429,724
102,329
594,791
728,791
313,549
387,498
329,493
443,780
195,678
76,986
132,329
593,724
21,498
100,791
496,791
117,206
490,976
314,750
487,678
244,920
225,678
373,576
32,283
106,986
54,796
414,550
218,638
183,802
274,920
613,386
711,921
655,797
820,864
424,864
157,520
162,864
671,741
46,689
213,802
778,988
726,798
14,592
17,109
454,864
266,813
209,279
431,880
544,757
678,757
414,684
562,582
245,875
295,992
639,802
146,869
163,284
546,988
847,916
310,711
392,521
562,932
617,639
221,639
498,947
102,947
671,875
275,875
435,598
383,408
522,752
613,870
76,665
62,767
153,885
340,711
513,639
592,932
224,536
726,932
14,726
132,947
75,413
209,413
314,429
742,876
356,840
414,818
106,665
109,182
642,645
317,885
358,886
413,593
605,763
622,932
32,901
558,947
733,948
386,840
119,496
388,886
200,835
360,558
387,661
115,727
538,830
552,728
276,830
703,897
763,948
21,311
501,948
169,209
802,876
587,722
661,671
344,964
3,671
738,891
490,789
75,547
550,840
209,547
469,851
207,851
568,830
605,897
429,671
102,276
162,327
547,892
294,446
354,497
101,805
670,733
408,733
306,456
383,676
424,677
162,677
864,949
597,605
676,898
115,861
132,276
142,964
206,225
276,964
57,102
117,153
549,564
153,564
292,908
195,975
456,750
54,743
207,985
87,102
181,703
728,283
810,847
424,811
162,811
354,981
665,873
269,873
141,873
153,698
840,847
224,349
14,539
757,812
46,986
187,467
852,857
414,631
856,976
171,873
207,530
245,822
284,750
392,468
139,776
102,894
597,873
201,873
275,822
803,941
388,699
536,597
140,597
522,699
425,766
46,181
153,832
689,812
419,951
23,951
303,776
344,777
932,947
132,894
209,360
341,479
126,325
298,782
284,884
886,952
333,776
126,675
112,777
186,726
561,603
700,947
598,670
408,546
724,782
424,490
916,952
162,490
676,711
552,675
538,777
276,777
703,844
730,947
383,839
839,890
630,716
14,218
165,387
206,388
684,952
431,506
469,798
54,556
133,849
207,798
818,952
582,675
568,777
298,916
642,726
75,844
894,947
245,501
410,568
547,839
183,562
163,849
639,778
713,727
498,573
102,573
181,866
201,552
275,501
387,742
426,670
159,326
752,840
213,562
419,630
138,388
556,901
14,352
132,573
206,522
285,815
21,742
549,861
631,671
342,568
584,855
32,527
109,747
558,573
711,815
488,743
215,584
196,342
349,584
32,877
789,856
76,425
141,820
153,645
306,887
276,456
741,815
933,985
46,933
743,861
285,949
324,877
379,584
21,876
126,138
117,584
645,703
106,425
171,820
377,888
701,985
527,832
750,877
414,928
488,877
851,929
510,636
675,703
413,703
129,944
638,821
311,426
536,544
140,544
162,303
539,815
115,487
419,898
344,724
724,945
3,431
536,894
339,730
325,832
58,488
834,709
245,314
589,878
126,622
112,724
181,329
828,894
962,894
700,894
32,206
598,617
109,426
642,889
408,493
807,956
102,386
140,678
275,314
552,622
598,967
142,724
276,724
730,894
329,550
153,324
435,976
14,165
132,386
285,628
35,453
582,622
339,864
209,791
17,32
165,684
32,340
488,556
259,504
639,725
107,864
426,617
711,978
329,684
669,752
306,700
727,730
61,869
195,869
597,849
327,988
671,798
46,746
206,469
21,689
356,413
20,464
245,582
699,752
298,408
303,752
456,994
726,855
31,64
165,818
187,577
225,869
283,285
701,798
527,645
530,916
10,126
414,741
139,536
562,639
245,932
386,413
181,947
275,582
333,752
541,701
310,768
139,886
521,988
669,886
386,763
419,711
119,419
592,639
671,932
275,932
42,172
195,414
646,875
425,876
631,752
328,943
340,768
54,182
207,424
224,593
303,886
325,645
358,593
283,419
622,639
352,778
701,932
742,933
126,435
544,948
678,948
225,414
414,875
851,876
605,820
333,886
388,593
580,763
332,661
313,419
46,75
906,933
617,830
221,830
312,948
386,897
656,758
50,948
100,311
158,481
306,379
344,671
724,892
435,789
76,856
46,425
276,887
147,507
100,661
802,933
513,830
224,727
339,677
112,671
855,944
32,153
106,856
31,682
48,97
139,215
182,851
204,610
677,830
11,969
102,333
107,677
547,949
201,312
656,892
711,791
306,513
383,733
556,661
132,333
665,796
725,847
339,811
284,323
165,631
431,750
169,750
342,678
139,349
493,847
410,812
107,811
215,344
51,879
618,734
125,801
634,678
597,796
387,986
3,57
425,689
117,344
306,997
501,684
229,750
726,802
757,869
75,283
206,766
209,283
21,986
527,592
169,884
342,812
146,873
182,530
733,818
634,812
102,951
408,469
215,828
311,536
349,828
76,669
115,597
538,700
552,598
276,700
689,869
763,818
501,818
138,766
229,884
339,490
325,592
3,541
435,952
132,951
379,828
57,777
117,828
530,997
165,310
645,947
818,875
106,669
109,186
582,598
568,700
298,839
830,885
429,541
102,146
107,490
468,469
310,849
733,952
5,213
87,777
598,727
109,536
221,777
675,947
386,844
413,947
573,670
311,670
724,839
383,546
424,547
162,547
387,665
132,146
285,388
703,901
763,952
501,952
169,213
513,777
325,726
3,675
839,947
14,275
533,840
469,855
133,906
207,855
75,901
139,162
245,558
584,778
869,947
146,552
887,964
546,671
498,630
102,630
275,558
426,727
552,866
665,743
269,743
752,897
57,106
141,743
153,568
306,810
727,840
46,856
132,630
112,163
58,866
414,501
87,106
171,743
947,964
17,276
50,224
165,928
32,584
558,630
810,851
414,851
221,456
424,815
162,815
597,743
201,743
270,348
311,349
32,934
426,861
541,811
665,877
269,877
324,584
329,928
141,877
442,805
115,410
276,513
782,873
501,631
840,851
206,713
324,934
21,933
527,539
126,195
530,810
171,877
926,221
224,703
358,703
812,873
550,873
247,872
696,698
107,303
750,934
810,985
414,985
488,934
851,986
183,298
119,313
201,877
803,945
388,703
541,945
522,703
115,544
189,493
213,298
325,539
3,488
932,951
536,951
360,725
57,724
645,894
684,822
818,822
54,426
325,889
17,544
314,730
828,951
700,951
87,724
964,997
675,894
413,894
311,617
730,951
389,658
141,556
669,675
3,622
820,844
303,325
90,217
875,901
894,951
171,556
584,725
314,864
811,916
165,741
68,808
218,752
194,166
639,782
50,387
676,849
27,403
445,916
183,916
329,741
752,844
306,757
419,634
671,855
533,921
324,747
38,161
213,916
631,675
245,639
165,875
283,342
414,798
139,593
218,886
488,747
639,916
102,711
413,573
119,126
564,742
275,639
5,778
25,464
140,414
733,928
766,876
313,342
805,804
180,752
782,820
386,820
419,768
344,594
325,352
757,763
569,712
522,866
425,933
763,928
796,876
496,584
138,876
501,928
284,701
14,840
683,410
812,820
75,527
182,424
849,887
32,76
414,932
851,933
183,245
564,876
605,877
541,892
181,549
869,923
406,667
387,425
46,132
142,594
276,594
670,713
408,713
21,75
213,245
344,728
724,949
3,435
462,949
536,898
195,605
556,584
285,498
288,769
21,425
169,323
75,661
314,677
828,898
506,847
487,605
225,605
700,898
183,379
426,487
142,728
670,847
730,898
408,847
213,379
229,323
552,976
206,339
560,837
1,873
174,801
224,329
877,894
582,976
678,684
58,976
245,802
410,869
146,796
733,741
392,448
746,976
28,925
671,802
275,802
46,750
421,627
168,181
76,592
100,986
153,812
138,689
776,976
397,391
490,582
209,340
186,356
544,818
678,818
342,869
870,988
106,592
564,689
32,828
733,875
180,699
221,700
617,700
634,869
50,818
100,181
141,182
573,593
215,885
311,593
344,541
349,885
383,469
844,864
536,711
324,828
76,726
538,757
285,311
276,757
1,552
39,844
689,926
763,875
501,875
513,700
224,597
339,547
3,598
168,665
171,182
314,490
379,885
112,541
117,885
544,952
700,711
469,778
106,726
54,536
818,932
207,778
224,947
568,757
358,947
696,942
677,700
80,444
429,598
107,547
181,496
186,840
594,665
277,958
310,906
332,665
698,988
142,541
386,901
50,952
573,727
306,383
311,727
388,947
522,947
195,552
327,671
46,429
552,789
533,547
340,906
100,665
876,886
727,763
630,830
14,332
855,948
487,552
165,501
593,948
225,552
832,964
54,670
582,789
642,840
414,424
183,676
885,948
329,501
349,564
387,856
725,851
329,851
57,163
213,676
727,897
94,984
890,137
224,276
284,327
456,811
776,789
379,564
21,856
117,564
544,631
414,558
493,851
87,163
146,743
109,861
183,810
599,688
332,344
139,703
115,117
221,513
861,873
50,631
215,698
349,698
104,867
665,934
329,985
766,986
76,539
141,934
213,810
100,344
224,410
303,703
456,945
757,873
742,750
379,698
117,698
796,986
106,539
54,349
133,642
171,934
284,811
432,709
146,877
352,945
333,703
849,997
948,976
733,822
166,940
215,832
564,986
689,873
763,822
501,822
347,355
360,782
117,832
165,314
645,951
469,725
207,725
224,894
284,945
358,894
218,325
811,839
547,766
5,217
675,951
413,951
163,776
388,894
387,669
426,597
288,663
76,218
820,901
168,746
195,849
556,828
630,777
360,916
285,742
21,669
260,685
106,218
873,885
245,562
584,782
776,952
186,921
487,849
165,798
146,556
182,213
225,849
546,675
711,742
488,670
180,325
639,839
102,634
196,269
275,562
327,752
665,747
269,747
329,798
752,901
76,352
119,988
141,747
741,742
727,844
533,978
132,634
75,100
285,876
114,994
169,701
507,696
106,352
54,162
171,747
584,916
224,573
699,866
410,763
14,763
358,573
165,932
393,567
678,928
810,855
414,855
851,856
386,527
413,630
119,183
215,645
201,747
349,645
388,573
541,815
539,742
766,933
115,414
617,810
1,312
782,877
119,533
840,855
229,701
251,460
757,820
3,358
844,974
132,768
379,645
117,645
796,933
469,538
138,933
207,538
279,414
14,897
17,414
812,877
550,877
209,584
247,876
283,533
352,892
332,425
32,133
205,815
64,610
564,933
605,934
311,487
677,810
541,949
102,313
140,605
327,431
313,533
21,132
100,425
141,426
196,887
306,493
383,713
897,934
115,898
132,313
58,549
171,426
663,888
547,713
109,487
279,898
413,898
17,898
91,847
139,329
125,431
218,622
295,842
424,498
162,498
215,324
201,426
258,960
426,544
76,165
180,488
383,847
195,796
630,724
671,725
303,329
822,894
533,791
285,689
324,617
35,514
117,324
3,976
106,165
377,628
358,386
487,796
877,951
225,796
701,725
431,864
169,864
546,622
186,279
678,741
488,617
349,458
426,678
140,284
259,915
3,171
435,582
555,684
153,869
815,988
452,936
229,864
298,469
726,916
490,639
314,413
186,413
544,875
678,875
414,802
331,767
215,592
564,746
605,747
32,885
733,932
139,947
617,757
221,757
50,875
344,598
536,768
613,988
324,885
747,988
57,541
115,711
763,932
501,932
133,536
513,757
303,947
344,948
314,547
527,840
112,598
186,547
165,424
146,182
777,988
832,887
54,593
128,542
279,711
413,711
17,711
182,778
163,536
218,435
283,830
333,947
677,757
162,311
5,327
13,188
329,424
163,886
424,661
635,881
327,728
313,830
538,948
206,209
276,948
1,743
21,429
119,964
169,327
325,840
3,789
58,496
75,665
168,856
165,558
431,677
54,727
169,677
568,948
139,276
283,964
584,892
429,789
332,856
32,564
183,733
670,851
329,558
408,851
76,112
153,332
229,327
313,964
5,811
324,564
100,856
213,733
106,112
224,333
229,677
743,898
877,898
285,986
335,349
431,811
439,672
169,811
488,564
218,703
410,873
163,215
643,852
32,698
711,986
310,642
364,878
5,945
324,698
7,991
425,750
39,714
340,642
689,796
741,986
147,247
207,298
229,811
77,417
75,344
209,344
374,411
169,945
186,360
544,822
165,237
631,976
342,873
133,699
245,940
298,766
146,934
163,349
310,776
5,140
139,894
634,873
50,822
573,597
311,597
724,766
539,986
387,592
703,828
119,777
592,997
196,997
229,945
924,423
593,818
431,490
469,782
169,490
207,782
224,951
661,952
358,951
182,725
605,828
283,777
314,844
102,207
294,377
332,669
510,941
546,598
183,546
691,952
765,901
388,951
429,952
140,849
327,675
313,777
387,726
901,947
132,207
665,670
76,275
100,669
141,670
213,546
556,885
229,490
855,952
593,952
21,726
342,552
106,275
171,670
584,839
186,978
487,906
165,855
215,218
225,906
885,952
926,953
139,573
488,727
562,676
221,383
424,742
162,742
616,912
215,568
597,670
349,568
789,840
539,665
329,855
766,856
727,901
135,989
501,558
592,676
303,573
325,332
456,815
285,933
379,568
112,224
117,568
631,789
356,584
796,856
493,855
410,820
14,820
358,630
146,747
283,456
622,676
352,815
333,573
488,861
562,810
510,620
142,224
386,584
564,856
5,892
311,410
388,630
313,456
46,112
180,866
689,743
782,934
592,810
196,810
757,877
593,631
298,713
284,815
14,954
812,934
182,538
622,810
352,949
847,928
181,313
5,87
242,939
311,544
594,832
728,832
327,488
332,832
387,539
115,605
119,724
174,431
573,894
306,550
297,996
556,698
229,303
19,493
21,539
54,487
100,832
496,832
224,898
298,847
218,329
283,724
107,498
186,791
146,426
32,324
68,735
109,544
183,493
139,386
140,796
327,622
313,724
676,776
141,617
213,493
306,684
405,663
556,832
671,782
303,386
46,730
822,951
530,550
171,617
873,889
165,802
701,782
333,386
169,921
678,798
414,725
107,982
564,669
329,802
115,284
276,387
1,182
634,849
768,849
498,988
102,988
671,916
251,330
46,864
435,639
112,171
544,582
207,408
229,921
279,284
17,284
798,849
132,988
550,747
256,300
701,916
527,763
126,419
544,932
167,228
678,932
218,947
562,757
601,685
279,634
413,634
50,582
182,701
558,988
594,645
310,886
332,645
312,932
656,742
592,757
196,757
724,876
76,840
57,598
401,408
860,922
115,768
645,768
21,352
496,645
224,711
339,661
325,763
58,419
490,830
622,757
723,809
57,948
527,897
107,311
698,752
469,892
106,840
87,598
207,892
183,306
279,768
413,768
17,768
143,907
163,593
256,784
283,887
107,661
327,435
87,948
598,898
221,948
119,671
819,116
213,306
556,645
313,887
55,97
641,194
684,830
513,948
325,897
245,379
187,374
150,492
414,538
139,333
584,949
895,87
275,379
269,564
444,565
76,169
141,564
306,631
303,333
349,678
46,677
822,898
426,898
641,328
287,739
106,169
171,564
207,221
298,339
778,976
206,750
247,559
985,488
379,678
417,970
186,283
236,400
342,796
598,227
12,103
201,564
546,976
310,699
733,802
634,796
424,986
162,986
215,812
349,812
153,873
180,976
323,530
340,699
763,802
21,165
138,750
501,802
926,42
206,884
742,864
379,812
117,812
202,361
619,649
830,869
332,592
139,951
598,711
386,828
275,997
306,310
313,700
46,356
538,818
276,818
703,885
496,592
100,592
802,864
344,952
490,777
168,726
814,874
855,875
593,875
431,547
469,839
54,597
207,839
568,818
894,988
139,146
182,782
605,885
314,901
112,952
594,726
332,726
887,948
424,665
162,665
556,592
676,886
46,490
115,849
426,711
538,952
206,213
276,952
665,727
725,778
329,778
76,332
100,726
141,727
117,141
549,552
153,552
535,654
339,742
876,947
138,429
778,789
456,738
165,562
285,856
352,388
544,558
568,952
106,332
218,573
171,727
245,676
493,778
947,948
410,743
107,742
146,670
215,275
32,568
546,789
711,856
139,630
562,733
312,558
119,163
597,727
327,866
275,676
5,815
671,676
27,574
8,332
789,897
137,742
665,861
269,861
324,568
57,224
306,928
741,856
592,733
303,630
284,388
726,733
431,815
169,815
342,743
856,964
54,276
87,224
161,173
245,810
410,877
14,877
622,733
333,630
847,851
634,743
334,451
201,861
275,810
5,949
311,467
539,856
46,169
153,820
538,631
276,631
1,426
21,112
147,251
229,815
757,934
742,811
126,313
54,410
133,703
568,631
661,822
605,698
332,539
139,898
182,945
163,703
27,842
429,822
594,889
728,889
46,303
703,832
689,934
100,539
802,811
820,828
195,776
742,945
14,206
593,822
54,544
496,889
75,832
218,386
209,832
410,556
487,776
225,776
445,550
54,894
510,945
310,325
639,766
387,730
901,951
329,725
752,828
595,844
213,550
306,741
21,730
57,387
549,849
342,556
493,725
17,207
146,617
866,906
145,392
678,855
414,782
87,387
221,387
713,849
564,726
789,844
541,742
539,669
76,413
306,875
956,957
419,752
768,906
501,562
100,218
518,731
3,285
46,921
743,849
844,901
21,864
76,763
544,639
106,413
224,634
229,978
358,634
793,562
798,906
182,408
527,820
332,352
791,866
414,916
106,763
139,711
183,229
50,639
311,414
388,634
541,876
327,358
714,804
689,747
119,594
100,352
213,229
683,178
724,933
3,419
435,830
556,568
742,758
76,897
533,584
224,768
325,820
75,645
171,353
209,645
245,302
283,594
314,661
924,590
469,949
106,897
598,605
109,414
207,949
642,877
182,892
424,425
162,425
313,594
60,148
238,420
269,487
329,538
119,728
141,487
573,898
196,948
311,898
419,431
498,724
14,153
456,498
41,256
206,323
493,538
171,487
811,847
776,826
352,498
488,544
639,713
201,487
32,678
426,605
109,898
183,847
558,724
180,549
327,976
285,750
324,678
21,677
153,796
213,847
339,986
133,329
262,739
284,498
182,221
186,340
544,802
678,802
488,678
639,847
107,986
163,329
237,278
294,812
32,812
541,689
998,376
617,684
221,684
1,186
419,699
100,165
349,869
724,746
324,812
425,864
1,536
513,684
490,700
352,766
379,869
57,818
117,869
645,988
851,864
677,684
429,582
87,818
906,921
617,818
221,818
675,988
386,885
413,988
119,541
573,711
311,711
435,777
195,536
76,844
46,413
538,875
285,429
276,875
684,700
513,818
339,665
839,988
75,592
209,592
57,952
855,932
487,536
593,932
225,536
791,947
32,141
832,948
106,844
133,947
568,875
182,839
107,665
869,988
5,388
423,901
87,952
109,711
221,952
885,932
670,778
408,778
163,947
306,501
56,326
498,671
195,670
327,789
709,891
387,840
46,547
115,906
533,665
21,490
306,851
75,726
892,948
245,383
630,948
284,311
21,840
356,564
856,887
218,630
245,733
146,727
215,332
275,383
44,450
558,671
810,892
180,496
386,564
424,856
4,270
162,856
671,733
275,733
435,456
195,215
425,677
549,743
153,743
306,985
39,641
133,276
207,225
840,892
284,445
14,584
339,344
490,513
550,564
414,676
410,934
14,934
163,276
310,703
337,806
87,631
617,631
221,631
648,698
386,698
100,112
443,451
536,642
541,986
195,349
425,811
153,877
340,703
21,169
513,631
344,822
165,298
225,349
323,884
356,832
112,822
547,750
675,935
386,832
306,314
536,776
140,776
916,997
46,360
538,822
268,961
276,822
703,889
21,303
105,940
75,539
556,812
568,822
209,889
245,546
584,766
547,884
54,951
598,849
711,726
163,894
424,669
405,427
107,962
162,669
275,546
8,202
725,782
329,782
752,885
425,490
84,197
153,556
306,798
727,828
419,675
456,742
46,844
544,562
549,906
493,782
947,952
410,747
14,747
126,988
165,916
352,742
145,449
810,839
414,839
139,634
102,752
50,562
129,855
789,901
426,849
539,726
329,916
370,917
805,845
306,932
276,501
782,861
100,275
303,634
456,876
3,342
46,978
743,906
132,752
75,218
206,701
76,820
126,183
112,285
530,798
356,645
342,747
207,522
565,984
284,742
550,861
352,876
333,634
696,686
11,583
527,877
849,928
847,855
186,584
5,14
106,820
636,820
386,645
215,763
163,573
541,933
617,928
221,928
339,425
325,527
75,352
742,815
14,76
79,471
165,245
192,348
684,810
54,414
513,928
284,876
325,877
58,533
410,426
107,425
964,985
408,538
182,949
311,605
677,928
102,431
83,189
181,724
327,549
676,703
5,498
269,544
802,815
141,544
20,25
419,488
820,832
303,313
132,431
725,945
431,498
169,498
342,426
106,149
166,200
171,544
245,493
584,713
146,487
54,898
678,725
310,329
201,544
275,493
665,678
752,832
76,283
141,678
276,314
1,109
419,622
597,894
229,498
234,842
745,792
456,689
46,791
535,955
106,283
171,678
206,864
352,689
664,961
15,515
562,684
451,853
564,730
163,386
32,869
830,849
541,746
733,916
766,864
617,741
592,684
344,582
325,340
435,700
536,752
75,165
168,356
324,869
497,797
763,916
501,916
138,864
207,469
513,741
303,931
284,689
14,828
380,397
490,757
622,684
112,582
700,752
109,284
358,988
564,864
677,741
429,639
66,587
140,536
434,983
310,947
5,311
387,413
731,977
906,978
617,875
221,875
648,942
276,582
730,752
329,408
64,891
119,598
100,356
153,182
306,424
388,988
536,886
195,593
76,901
387,763
552,830
538,932
593,639
276,932
340,947
684,757
21,413
169,311
513,875
168,840
245,306
314,665
828,886
487,593
225,593
700,886
729,126
106,901
54,711
582,830
568,932
283,948
691,773
677,875
424,429
162,429
594,840
327,496
275,306
332,840
109,768
730,886
180,419
306,558
383,778
419,435
195,727
229,311
313,948
387,897
552,964
206,327
1,861
725,892
21,547
100,840
114,738
339,856
776,830
165,676
225,727
58,964
493,892
470,908
107,856
140,215
183,851
558,728
810,949
884,898
746,964
3,102
435,513
168,169
213,851
138,677
840,949
726,847
456,986
206,811
182,225
314,344
186,344
414,733
50,456
564,677
163,333
605,678
352,986
140,349
824,981
100,169
215,873
628,288
349,873
724,750
536,699
115,642
153,934
703,812
422,570
138,811
206,945
379,873
57,822
117,873
356,889
469,766
207,766
279,642
284,986
17,642
619,710
605,812
310,894
698,976
445,530
87,822
221,822
724,884
424,592
498,541
162,592
649,710
115,776
552,777
513,822
213,530
339,669
457,890
438,648
630,818
456,665
832,952
343,761
582,777
342,536
139,207
410,670
102,325
107,669
146,597
986,988
408,782
163,951
311,849
424,726
498,675
102,675
162,726
196,310
676,947
5,742
349,552
387,844
132,325
255,890
329,839
725,839
766,840
425,547
306,855
727,885
892,952
138,490
630,952
46,901
776,777
132,675
431,742
379,552
21,844
491,793
169,742
117,552
342,670
796,840
414,546
493,839
937,321
182,388
849,851
109,849
140,162
558,675
310,573
221,501
634,670
386,568
119,224
564,840
5,876
426,906
541,856
76,527
153,747
538,558
617,851
276,558
689,727
419,866
501,676
100,332
138,624
229,742
456,933
757,861
435,810
75,275
209,275
527,584
112,342
106,527
182,522
352,933
295,399
849,985
527,934
948,964
733,810
698,789
562,928
142,342
226,979
119,358
215,820
163,630
677,851
61,353
425,815
1,487
763,810
501,810
592,928
227,241
325,584
195,703
630,631
117,820
469,713
207,713
284,933
325,934
339,832
342,349
218,313
622,928
126,724
102,138
487,703
146,410
225,703
505,528
424,539
102,488
162,539
43,847
552,724
132,138
670,945
408,945
76,206
114,498
153,426
138,303
533,832
132,488
285,730
582,724
58,724
106,206
410,617
14,617
146,544
182,201
711,730
310,386
86,678
180,313
221,314
713,776
102,622
864,945
676,894
275,550
5,689
541,669
752,889
306,802
727,832
597,951
368,899
743,776
132,622
168,279
285,864
169,689
244,274
342,617
245,684
336,802
283,387
527,747
678,916
562,741
119,171
210,289
